date_log,session_id,client_id,ip_address,user_agent,search_query,filters,results_count,page_number,action
2025-01-01T08:06:53,SES-2023-1253,350,9.48.50.223,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-01-11"", ""categorie"": ""Luxe"", ""prix_max"": 50}",30,1,filter_results
2024-12-15T18:52:10,SES-2023-1265,361,203.64.94.82,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2024-12-25"", ""categorie"": ""Sport"", ""prix_max"": 20}",17,1,view_results
2025-05-07T20:09:25,SES-2023-1280,315,159.3.156.252,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-05-17"", ""categorie"": ""Luxe"", ""prix_max"": 30}",28,1,filter_results
2025-02-20T11:13:20,SES-2023-0208,126,116.191.125.196,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-03-02"", ""categorie"": ""Luxe"", ""prix_max"": 50}",25,1,filter_results
2025-01-29T07:35:22,SES-2023-0707,466,101.143.70.135,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-02-08"", ""categorie"": ""Luxe"", ""prix_max"": 20}",13,1,view_results
2025-04-18T03:21:26,SES-2023-0671,473,43.157.1.127,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-04-28"", ""categorie"": ""Famille"", ""prix_max"": 10}",10,1,filter_results
2025-04-12T06:45:04,SES-2023-1459,333,198.30.1.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-04-22"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",10,1,filter_results
2025-01-16T13:14:45,SES-2023-0971,435,117.221.194.50,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-01-26"", ""categorie"": ""Luxe"", ""prix_max"": 10}",17,1,filter_results
2025-02-22T10:48:02,SES-2023-0566,319,125.157.36.249,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-03-04"", ""categorie"": ""Nature""}",12,1,filter_results
2025-04-10T02:23:31,SES-2023-0257,64,111.236.212.94,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-04-20"", ""categorie"": ""Luxe""}",9,1,filter_results
2024-12-14T11:26:54,SES-2023-1394,375,165.74.217.212,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2024-12-24"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",13,1,filter_results
2025-01-05T10:09:04,SES-2023-0009,110,69.164.30.106,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-01-15"", ""categorie"": ""Luxe""}",21,1,filter_results
2025-01-28T09:10:19,SES-2023-0681,321,142.147.171.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-02-07"", ""categorie"": ""Sport"", ""prix_max"": 50}",19,1,filter_results
2025-02-13T07:24:47,SES-2023-1246,292,169.140.51.108,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-23"", ""categorie"": ""Luxe""}",28,1,filter_results
2025-03-09T08:34:00,SES-2023-0661,485,76.171.227.1,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-03-19"", ""categorie"": ""Luxe""}",24,1,view_results
2025-04-15T23:17:00,SES-2023-0870,14,55.106.46.185,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-04-25"", ""categorie"": ""Gastronomie""}",12,1,view_results
2024-12-15T14:36:21,SES-2023-1043,10,122.126.244.184,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2024-12-25"", ""categorie"": ""Sport"", ""prix_max"": 30}",5,1,view_results
2025-03-21T05:29:02,SES-2023-0756,56,56.220.135.60,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-03-31"", ""categorie"": ""Culture"", ""prix_max"": 50}",14,1,filter_results
2024-12-17T02:39:07,SES-2023-0401,129,137.17.205.158,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2024-12-27"", ""categorie"": ""Luxe""}",25,1,view_results
2025-05-15T18:09:52,SES-2023-0100,209,183.221.183.246,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-05-25"", ""categorie"": ""Culture"", ""prix_max"": 50}",13,1,view_results
2025-02-09T23:14:39,SES-2023-0635,178,62.30.7.37,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-02-19"", ""categorie"": ""Nature"", ""prix_max"": 30}",9,1,filter_results
2025-01-06T00:12:49,SES-2023-1316,472,216.53.0.102,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-01-16"", ""categorie"": ""Culture"", ""prix_max"": 50}",25,1,view_results
2024-12-14T01:12:18,SES-2023-1315,10,219.134.181.211,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2024-12-24"", ""categorie"": ""Sport""}",9,1,filter_results
2025-05-12T00:46:44,SES-2023-0175,113,163.203.100.210,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-05-22"", ""categorie"": ""Luxe""}",26,1,filter_results
2024-12-15T23:28:05,SES-2023-0750,222,178.117.161.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2024-12-25"", ""categorie"": ""Sport""}",18,1,filter_results
2024-12-29T15:51:43,SES-2023-0089,383,199.8.180.201,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-01-08"", ""categorie"": ""Sport""}",15,1,view_results
2024-12-07T23:30:22,SES-2023-1200,187,121.20.230.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2024-12-17"", ""categorie"": ""Nature""}",5,1,filter_results
2025-03-09T01:13:05,SES-2023-0386,497,42.145.127.32,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-03-19"", ""categorie"": ""Culture""}",18,1,view_results
2025-01-14T06:32:21,SES-2023-0490,194,123.239.60.144,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-01-24"", ""categorie"": ""Sport""}",11,1,view_results
2024-12-14T02:16:24,SES-2023-1378,215,189.103.14.15,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2024-12-24"", ""categorie"": ""Sport""}",23,1,filter_results
2025-03-26T08:37:53,SES-2023-0342,411,163.155.129.199,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-04-05"", ""categorie"": ""Famille""}",21,1,view_results
2025-01-18T15:55:23,SES-2023-0084,158,54.228.184.124,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-01-28"", ""categorie"": ""Sport""}",10,1,view_results
2025-02-23T04:21:01,SES-2023-0598,145,117.238.30.155,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-03-05"", ""categorie"": ""Nature"", ""prix_max"": 30}",6,1,view_results
2025-03-31T17:31:26,SES-2023-0962,482,2.157.136.90,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-04-10"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",28,1,filter_results
2025-03-25T05:17:57,SES-2023-0266,49,121.173.221.193,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-04-04"", ""categorie"": ""Famille"", ""prix_max"": 30}",5,1,filter_results
2025-04-05T02:11:10,SES-2023-0048,133,1.224.165.36,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-04-15"", ""categorie"": ""Gastronomie""}",29,1,filter_results
2025-02-02T20:08:50,SES-2023-0673,294,14.59.151.58,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-02-12"", ""categorie"": ""Sport"", ""prix_max"": 30}",22,1,filter_results
2025-03-29T17:54:26,SES-2023-0580,163,2.44.216.187,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-04-08"", ""categorie"": ""Culture""}",16,1,view_results
2025-05-25T21:49:26,SES-2023-0607,290,55.3.60.227,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-06-04"", ""categorie"": ""Famille"", ""prix_max"": 10}",27,1,filter_results
2025-03-11T23:24:15,SES-2023-0989,382,182.172.9.163,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-03-21"", ""categorie"": ""Sport""}",14,1,filter_results
2025-05-16T11:15:39,SES-2023-0922,99,214.122.96.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-05-26"", ""categorie"": ""Famille"", ""prix_max"": 50}",16,1,view_results
2025-06-01T08:35:31,SES-2023-0468,395,15.95.163.163,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-06-11"", ""categorie"": ""Nature""}",9,1,filter_results
2025-04-07T06:29:32,SES-2023-1325,154,193.64.101.101,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-04-17"", ""categorie"": ""Luxe""}",22,1,filter_results
2025-02-23T23:58:28,SES-2023-1385,170,128.15.224.251,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-03-05"", ""categorie"": ""Sport""}",18,1,filter_results
2025-03-29T09:18:54,SES-2023-1019,45,128.164.130.170,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-04-08"", ""categorie"": ""Sport""}",18,1,filter_results
2025-02-04T04:16:32,SES-2023-0957,142,122.246.80.117,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-02-14"", ""categorie"": ""Gastronomie""}",15,1,filter_results
2024-12-12T05:50:22,SES-2023-0483,435,84.34.254.191,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2024-12-22"", ""categorie"": ""Nature""}",16,1,view_results
2024-12-10T03:56:30,SES-2023-1441,227,57.17.66.61,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2024-12-20"", ""categorie"": ""Famille"", ""prix_max"": 30}",29,1,view_results
2025-02-12T12:48:00,SES-2023-1209,32,177.62.196.211,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-02-22"", ""categorie"": ""Luxe""}",7,1,view_results
2025-04-11T11:59:04,SES-2023-1481,279,57.102.226.252,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-04-21"", ""categorie"": ""Nature"", ""prix_max"": 50}",24,1,view_results
2025-05-24T14:32:13,SES-2023-1259,358,136.132.54.10,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-06-03"", ""categorie"": ""Nature""}",18,1,view_results
2025-01-07T23:00:10,SES-2023-0626,176,103.40.107.170,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-01-17"", ""categorie"": ""Famille""}",6,1,filter_results
2025-01-11T10:18:49,SES-2023-0154,189,79.95.242.57,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-01-21"", ""categorie"": ""Culture"", ""prix_max"": 20}",27,1,filter_results
2024-12-10T16:10:09,SES-2023-0704,108,79.77.15.165,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2024-12-20"", ""categorie"": ""Culture""}",10,1,filter_results
2025-04-20T04:11:02,SES-2023-0913,349,70.184.242.255,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-04-30"", ""categorie"": ""Sport""}",15,1,filter_results
2025-05-24T14:00:35,SES-2023-0692,434,91.126.86.81,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-06-03"", ""categorie"": ""Luxe"", ""prix_max"": 10}",5,1,filter_results
2025-05-21T16:54:39,SES-2023-1114,273,1.51.146.229,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-05-31"", ""categorie"": ""Luxe"", ""prix_max"": 50}",5,1,filter_results
2025-04-29T15:33:03,SES-2023-1129,447,168.195.123.124,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-05-09"", ""categorie"": ""Nature""}",14,1,filter_results
2025-05-03T11:52:53,SES-2023-0256,411,113.65.172.226,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-05-13"", ""categorie"": ""Famille"", ""prix_max"": 50}",10,1,filter_results
2025-05-04T01:44:28,SES-2023-0763,478,133.209.123.36,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-05-14"", ""categorie"": ""Sport""}",5,1,filter_results
2025-05-20T06:12:54,SES-2023-0506,255,41.104.51.110,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-05-30"", ""categorie"": ""Luxe"", ""prix_max"": 20}",27,1,filter_results
2025-05-17T23:21:04,SES-2023-0747,96,73.218.233.51,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-05-27"", ""categorie"": ""Nature"", ""prix_max"": 20}",18,1,filter_results
2025-03-23T11:33:25,SES-2023-0789,298,40.140.132.50,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-04-02"", ""categorie"": ""Culture""}",20,1,view_results
2025-05-14T13:11:01,SES-2023-0690,460,106.134.0.91,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-05-24"", ""categorie"": ""Sport""}",25,1,filter_results
2025-03-24T16:23:03,SES-2023-0719,54,39.184.37.27,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-04-03"", ""categorie"": ""Nature""}",7,1,filter_results
2025-01-28T11:53:56,SES-2023-0720,456,72.108.40.198,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-02-07"", ""categorie"": ""Famille"", ""prix_max"": 10}",14,1,view_results
2025-04-09T15:39:49,SES-2023-0017,201,53.28.215.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-04-19"", ""categorie"": ""Luxe""}",13,1,view_results
2025-02-03T00:08:52,SES-2023-1109,89,80.184.72.162,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-02-13"", ""categorie"": ""Gastronomie""}",6,1,view_results
2025-04-29T12:04:49,SES-2023-0987,307,138.238.138.226,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-05-09"", ""categorie"": ""Culture"", ""prix_max"": 30}",10,1,filter_results
2025-01-31T22:16:09,SES-2023-0849,284,114.96.236.244,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-02-10"", ""categorie"": ""Sport""}",17,1,view_results
2025-01-21T02:12:30,SES-2023-1151,236,131.145.2.129,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-01-31"", ""categorie"": ""Famille"", ""prix_max"": 10}",5,1,filter_results
2024-12-10T01:52:30,SES-2023-0839,329,76.52.31.226,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2024-12-20"", ""categorie"": ""Nature"", ""prix_max"": 20}",14,1,filter_results
2025-01-01T06:43:25,SES-2023-1258,311,21.123.73.56,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-01-11"", ""categorie"": ""Culture"", ""prix_max"": 30}",12,1,view_results
2025-03-22T21:30:41,SES-2023-0906,408,138.79.184.114,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-04-01"", ""categorie"": ""Sport"", ""prix_max"": 20}",5,1,filter_results
2025-01-27T13:28:27,SES-2023-0183,267,149.78.105.37,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-06"", ""categorie"": ""Nature""}",8,1,filter_results
2024-12-19T01:37:48,SES-2023-0578,384,159.64.110.10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2024-12-29"", ""categorie"": ""Famille"", ""prix_max"": 10}",30,1,view_results
2025-03-27T06:50:27,SES-2023-0530,328,78.238.246.146,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-04-06"", ""categorie"": ""Nature"", ""prix_max"": 50}",13,1,filter_results
2025-02-10T07:51:41,SES-2023-0685,314,114.150.186.168,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-02-20"", ""categorie"": ""Nature""}",19,1,filter_results
2025-04-03T11:14:03,SES-2023-0868,90,56.92.72.11,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-04-13"", ""categorie"": ""Famille"", ""prix_max"": 30}",12,1,filter_results
2024-12-29T18:53:29,SES-2023-0666,64,159.5.57.139,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-01-08"", ""categorie"": ""Famille"", ""prix_max"": 30}",15,1,filter_results
2025-02-24T22:17:23,SES-2023-0314,106,98.62.211.250,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-03-06"", ""categorie"": ""Sport""}",26,1,filter_results
2025-05-29T19:13:20,SES-2023-1180,201,184.203.33.231,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-06-08"", ""categorie"": ""Sport"", ""prix_max"": 50}",27,1,filter_results
2025-02-24T08:33:44,SES-2023-0023,443,188.6.248.34,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-03-06"", ""categorie"": ""Sport"", ""prix_max"": 20}",16,1,view_results
2025-01-31T15:53:54,SES-2023-0785,499,93.19.93.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-02-10"", ""categorie"": ""Culture""}",7,1,view_results
2025-03-06T03:47:05,SES-2023-1035,370,151.57.197.130,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-03-16"", ""categorie"": ""Culture""}",19,1,filter_results
2025-01-18T00:03:47,SES-2023-1426,103,49.154.195.129,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-01-28"", ""categorie"": ""Nature""}",14,1,view_results
2024-12-07T19:48:58,SES-2023-0219,108,4.0.139.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2024-12-17"", ""categorie"": ""Famille"", ""prix_max"": 10}",6,1,view_results
2025-04-10T19:16:02,SES-2023-0762,154,17.184.89.220,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-04-20"", ""categorie"": ""Gastronomie""}",26,1,filter_results
2025-02-21T06:59:12,SES-2023-0109,413,115.204.185.214,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-03-03"", ""categorie"": ""Sport""}",25,1,filter_results
2025-02-18T07:14:54,SES-2023-0796,181,95.12.197.20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-02-28"", ""categorie"": ""Nature"", ""prix_max"": 20}",5,1,filter_results
2025-01-12T14:18:28,SES-2023-1293,276,218.179.17.77,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-01-22"", ""categorie"": ""Gastronomie""}",5,1,filter_results
2025-02-27T07:16:28,SES-2023-0501,204,21.62.100.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-03-09"", ""categorie"": ""Culture"", ""prix_max"": 20}",22,1,view_results
2025-02-26T23:28:04,SES-2023-0732,54,76.168.222.10,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-03-08"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",11,1,view_results
2025-02-28T12:24:01,SES-2023-0988,85,97.42.37.234,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-03-10"", ""categorie"": ""Sport"", ""prix_max"": 10}",19,1,filter_results
2025-02-01T18:00:23,SES-2023-0829,242,62.31.216.90,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-02-11"", ""categorie"": ""Culture"", ""prix_max"": 30}",13,1,filter_results
2025-04-23T13:42:25,SES-2023-1437,431,30.142.102.238,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-05-03"", ""categorie"": ""Culture"", ""prix_max"": 30}",28,1,filter_results
2025-01-14T02:37:50,SES-2023-0739,115,5.117.92.57,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-01-24"", ""categorie"": ""Culture""}",27,1,filter_results
2025-04-20T08:53:05,SES-2023-0845,194,41.255.45.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-04-30"", ""categorie"": ""Nature"", ""prix_max"": 50}",15,1,view_results
2024-12-19T14:00:28,SES-2023-0721,361,126.85.21.24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2024-12-29"", ""categorie"": ""Gastronomie""}",27,1,view_results
2025-04-01T11:53:37,SES-2023-0392,220,106.250.39.229,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-04-11"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",19,1,filter_results
2025-01-07T08:08:03,SES-2023-0647,298,200.228.113.7,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-01-17"", ""categorie"": ""Culture"", ""prix_max"": 30}",5,1,filter_results
2025-01-14T08:44:23,SES-2023-1064,133,9.82.204.117,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-01-24"", ""categorie"": ""Culture"", ""prix_max"": 20}",21,1,filter_results
2025-01-14T08:59:47,SES-2023-0253,91,13.52.247.179,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-01-24"", ""categorie"": ""Luxe"", ""prix_max"": 30}",25,1,filter_results
2025-01-10T10:38:24,SES-2023-0627,81,182.245.132.237,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-01-20"", ""categorie"": ""Sport"", ""prix_max"": 50}",22,1,filter_results
2025-02-10T18:07:04,SES-2023-0329,311,129.201.230.52,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-02-20"", ""categorie"": ""Sport"", ""prix_max"": 10}",8,1,filter_results
